Date,High,Low,Open,Close,Volume,Adj Close
2021-08-23,48.349998474121094,47.06999969482422,48.15999984741211,48.18000030517578,30149200,48.18000030517578
2021-08-24,49.869998931884766,48.22999954223633,48.5,49.56999969482422,21394700,49.56999969482422
2021-08-25,49.93000030517578,49.15999984741211,49.4900016784668,49.70000076293945,14406600,49.70000076293945
2021-08-26,49.470001220703125,48.52000045776367,49.470001220703125,48.619998931884766,16599200,48.619998931884766
2021-08-27,50.06999969482422,48.65999984741211,48.75,49.79999923706055,14866900,49.79999923706055
2021-08-30,49.95000076293945,48.95000076293945,49.95000076293945,49.16999816894531,13709000,49.16999816894531
2021-08-31,49.43000030517578,48.66999816894531,49.16999816894531,49.0099983215332,14293100,49.0099983215332
2021-09-01,49.63999938964844,48.68000030517578,49.099998474121094,49.11000061035156,10982100,49.11000061035156
2021-09-02,49.5,48.810001373291016,49.150001525878906,48.95000076293945,13349300,48.95000076293945
2021-09-03,49.0,48.41999816894531,48.79999923706055,48.81999969482422,9932500,48.81999969482422
2021-09-07,49.22999954223633,48.41999816894531,48.4900016784668,48.720001220703125,12309900,48.720001220703125
