Date,High,Low,Open,Close,Volume,Adj Close
2021-08-23,4489.8798828125,4450.2900390625,4450.2900390625,4479.52978515625,2965520000,4479.52978515625
2021-08-24,4492.81005859375,4482.27978515625,4484.39990234375,4486.22998046875,3037770000,4486.22998046875
2021-08-25,4501.7099609375,4485.66015625,4490.4501953125,4496.18994140625,2554680000,4496.18994140625
2021-08-26,4495.89990234375,4468.990234375,4493.75,4470.0,2704600000,4470.0
2021-08-27,4513.330078125,4474.10009765625,4474.10009765625,4509.3701171875,2862360000,4509.3701171875
2021-08-30,4537.35986328125,4513.759765625,4513.759765625,4528.7900390625,2557300000,4528.7900390625
2021-08-31,4531.39013671875,4515.7998046875,4529.75,4522.68017578125,3090380000,4522.68017578125
2021-09-01,4537.10986328125,4522.02001953125,4528.7998046875,4524.08984375,3101830000,4524.08984375
2021-09-02,4545.85009765625,4524.66015625,4534.47998046875,4536.9501953125,2897010000,4536.9501953125
2021-09-03,4541.4501953125,4521.2998046875,4532.419921875,4535.43017578125,2609660000,4535.43017578125
2021-09-07,4535.3798828125,4513.0,4535.3798828125,4520.02978515625,3098870000,4520.02978515625
