Date,High,Low,Open,Close,Volume,Adj Close
2016-08-23,45.939998626708984,44.7599983215332,45.25,45.349998474121094,370873.0,36.26616668701172
2016-08-24,45.869998931884766,45.040000915527344,45.20000076293945,45.369998931884766,267423.0,36.28216552734375
2016-08-25,45.0,44.18000030517578,45.0,44.290000915527344,515822.0,35.41849899291992
2016-08-26,45.4900016784668,44.27000045776367,44.349998474121094,45.380001068115234,450763.0,36.2901611328125
2016-08-29,45.54999923706055,44.51499938964844,45.099998474121094,45.0099983215332,229205.0,35.9942741394043
2016-08-30,46.06999969482422,44.82500076293945,45.29999923706055,45.599998474121094,438547.0,36.46609115600586
2016-08-31,46.22999954223633,45.415000915527344,45.52000045776367,45.42499923706055,439521.0,36.32614517211914
2016-09-01,46.470001220703125,45.20000076293945,45.599998474121094,45.44499969482422,520282.0,36.34214401245117
2016-09-02,45.880001068115234,44.375,45.5,45.76499938964844,461315.0,36.59804153442383
2016-09-05,46.20500183105469,45.47999954223633,45.79999923706055,45.845001220703125,266164.0,36.662017822265625
2016-09-06,46.400001525878906,45.57500076293945,45.70000076293945,45.81999969482422,258797.0,36.64202117919922
2016-09-07,47.064998626708984,45.73500061035156,45.869998931884766,46.89500045776367,518089.0,37.5016975402832
2016-09-08,47.06999969482422,45.8849983215332,46.900001525878906,46.45500183105469,516750.0,37.149837493896484
2016-09-09,47.01499938964844,45.95000076293945,46.08000183105469,46.720001220703125,498455.0,37.36175537109375
2016-09-12,46.2400016784668,45.29499816894531,46.0,46.23500061035156,574724.0,36.973899841308594
2016-09-13,46.5,45.83000183105469,46.45000076293945,45.92499923706055,317720.0,36.72599411010742
2016-09-14,46.3650016784668,45.40999984741211,46.0,45.775001525878906,374766.0,36.606040954589844
2016-09-15,46.279998779296875,45.334999084472656,45.70000076293945,45.92499923706055,334594.0,36.72599411010742
2016-09-16,46.20000076293945,44.63999938964844,45.75,44.76499938964844,604398.0,35.79834747314453
2016-09-19,45.630001068115234,44.85499954223633,45.0,45.380001068115234,266252.0,36.2901611328125
2016-09-20,45.654998779296875,45.1349983215332,45.439998626708984,45.1349983215332,215210.0,36.094234466552734
2016-09-21,45.849998474121094,45.165000915527344,45.474998474121094,45.44499969482422,201935.0,36.34214401245117
2016-09-22,46.61000061035156,45.599998474121094,45.599998474121094,46.17499923706055,533456.0,36.9259147644043
2016-09-23,46.31999969482422,45.5,46.130001068115234,45.69499969482422,273260.0,36.54206085205078
2016-09-26,45.45000076293945,44.5,45.45000076293945,44.599998474121094,400917.0,35.66640090942383
2016-09-27,45.0,43.19499969482422,44.959999084472656,43.70000076293945,608116.0,34.94667434692383
2016-09-28,45.04999923706055,43.755001068115234,43.86000061035156,44.82500076293945,368767.0,35.846336364746094
2016-09-29,45.46500015258789,44.665000915527344,45.25,44.810001373291016,331050.0,35.83433532714844
2016-09-30,45.4900016784668,43.56999969482422,44.349998474121094,45.435001373291016,481021.0,36.33414840698242
2016-10-04,47.2599983215332,45.119998931884766,45.119998931884766,47.05500030517578,955509.0,37.62965393066406
2016-10-05,47.540000915527344,46.220001220703125,46.439998626708984,47.45000076293945,636134.0,37.945533752441406
2016-10-06,48.08000183105469,47.22999954223633,47.5,47.314998626708984,439451.0,37.83756637573242
2016-10-07,47.3650016784668,46.48500061035156,47.20000076293945,46.89500045776367,390507.0,37.5016975402832
2016-10-10,47.814998626708984,46.744998931884766,46.91999816894531,47.814998626708984,343904.0,38.23741912841797
2016-10-11,47.95000076293945,46.959999084472656,47.70000076293945,47.10499954223633,406613.0,37.66963577270508
2016-10-12,47.67499923706055,46.76499938964844,47.150001525878906,46.90999984741211,388692.0,37.513694763183594
2016-10-13,46.52000045776367,45.6349983215332,46.52000045776367,46.099998474121094,396963.0,36.86594009399414
2016-10-14,47.7400016784668,46.23500061035156,46.334999084472656,47.4900016784668,457528.0,37.977516174316406
2016-10-17,47.625,46.82500076293945,47.029998779296875,46.88999938964844,540659.0,37.49769592285156
2016-10-18,47.529998779296875,47.04499816894531,47.20000076293945,47.314998626708984,416164.0,37.83756637573242
2016-10-19,47.900001525878906,47.2400016784668,47.29999923706055,47.5,302792.0,37.98551559448242
2016-10-20,48.43000030517578,47.279998779296875,47.525001525878906,48.40999984741211,545643.0,38.71324157714844
2016-10-21,48.47999954223633,47.70500183105469,48.29999923706055,48.310001373291016,333022.0,38.633270263671875
2016-10-24,48.9900016784668,48.39500045776367,48.39500045776367,48.88999938964844,291280.0,39.09708786010742
2016-10-25,49.369998931884766,48.584999084472656,48.584999084472656,48.7599983215332,423796.0,38.993125915527344
2016-10-26,48.75,47.60499954223633,48.685001373291016,48.5,412256.0,38.78520584106445
2016-10-27,49.16999816894531,48.279998779296875,48.849998474121094,48.970001220703125,381028.0,39.161067962646484
2016-10-28,49.32500076293945,48.349998474121094,48.59000015258789,49.17499923706055,316176.0,39.32500076293945
2016-10-31,49.349998474121094,48.77000045776367,49.16999816894531,49.125,314720.0,39.28501892089844
2016-11-01,49.400001525878906,48.22999954223633,49.27000045776367,48.41999816894531,260970.0,38.72123336791992
2016-11-02,48.0,46.97999954223633,48.0,47.244998931884766,482326.0,37.78158950805664
2016-11-03,47.415000915527344,46.869998931884766,47.0,46.900001525878906,318346.0,37.50569534301758
2016-11-04,46.744998931884766,46.02000045776367,46.47999954223633,46.60499954223633,316997.0,37.2697868347168
2016-11-07,47.189998626708984,46.415000915527344,47.029998779296875,46.8650016784668,386417.0,37.47770690917969
2016-11-08,46.75,45.779998779296875,46.75,46.46500015258789,553998.0,37.15782928466797
2016-11-09,45.97999954223633,44.11000061035156,44.44499969482422,45.77000045776367,605392.0,36.60204315185547
2016-11-10,46.095001220703125,44.56999969482422,45.79999923706055,45.099998474121094,928951.0,36.066246032714844
2016-11-11,46.439998626708984,45.1150016784668,45.1150016784668,46.02000045776367,463734.0,36.80196762084961
2016-11-14,46.79999923706055,45.5,46.46500015258789,45.90999984741211,498578.0,36.7140007019043
2016-11-15,46.494998931884766,45.6349983215332,46.09000015258789,46.400001525878906,309913.0,37.10585403442383
2016-11-16,47.06999969482422,45.654998779296875,46.255001068115234,46.25,336680.0,36.985897064208984
2016-11-17,46.65999984741211,45.55500030517578,46.04499816894531,46.13999938964844,242438.0,36.89793014526367
2016-11-18,46.8849983215332,46.005001068115234,46.45000076293945,46.064998626708984,415964.0,36.83795166015625
2016-11-21,47.375,46.11000061035156,46.400001525878906,47.119998931884766,467622.0,37.68162536621094
2016-11-22,47.525001525878906,46.76499938964844,47.5,47.16999816894531,362574.0,37.72161102294922
2016-11-23,48.25,47.415000915527344,47.654998779296875,48.15999984741211,605428.0,38.513309478759766
2016-11-24,48.85499954223633,48.17499923706055,48.29999923706055,48.59000015258789,351937.0,38.85718536376953
2016-11-25,48.66999816894531,48.314998626708984,48.54499816894531,48.5,222000.0,38.78520584106445
2016-11-28,48.755001068115234,47.689998626708984,48.04999923706055,48.29999923706055,391816.0,38.62527084350586
2016-11-29,48.2400016784668,47.4900016784668,48.1150016784668,48.16999816894531,329550.0,38.52131271362305
2016-11-30,48.220001220703125,47.54499816894531,48.0,47.83000183105469,447497.0,38.249412536621094
2016-12-01,48.125,46.97999954223633,47.5,47.1349983215332,417058.0,37.69362258911133
2016-12-02,47.0,46.0,47.0,46.599998474121094,478584.0,37.26578903198242
2016-12-05,47.959999084472656,46.220001220703125,46.25,47.709999084472656,349854.0,38.153446197509766
2016-12-06,48.0,47.31999969482422,47.58000183105469,47.95000076293945,469400.0,38.34537887573242
2016-12-07,49.650001525878906,48.060001373291016,48.060001373291016,49.64500045776367,851638.0,39.70085906982422
2016-12-08,50.849998474121094,49.59000015258789,49.7599983215332,50.849998474121094,1127465.0,40.664493560791016
2016-12-09,51.0,49.41999816894531,51.0,50.15999984741211,691404.0,40.11270523071289
2016-12-12,50.31999969482422,49.334999084472656,49.79999923706055,49.56999969482422,424335.0,39.6408805847168
2016-12-13,50.84000015258789,49.48500061035156,49.48500061035156,50.47999954223633,678141.0,40.36860656738281
2016-12-14,51.029998779296875,50.08000183105469,50.08000183105469,50.650001525878906,520540.0,40.504554748535156
2016-12-15,51.119998931884766,50.29999923706055,50.529998779296875,51.0099983215332,493645.0,40.79244613647461
2016-12-16,51.849998474121094,50.880001068115234,51.02000045776367,51.5099983215332,608942.0,41.19228744506836
2016-12-19,51.79999923706055,50.369998931884766,51.310001373291016,51.790000915527344,375381.0,41.41621017456055
2016-12-20,52.540000915527344,51.47999954223633,51.5,52.540000915527344,549123.0,42.01598358154297
2016-12-21,53.59000015258789,52.599998474121094,52.75,53.59000015258789,623413.0,42.855655670166016
2016-12-22,54.040000915527344,53.29999923706055,53.400001525878906,53.619998931884766,431583.0,42.87964630126953
2016-12-23,53.84000015258789,52.790000915527344,53.439998626708984,53.41999816894531,252787.0,42.719703674316406
2016-12-27,53.869998931884766,53.25,53.869998931884766,53.40999984741211,237582.0,42.71171569824219
2016-12-28,53.540000915527344,53.279998779296875,53.290000915527344,53.47999954223633,279249.0,42.76769256591797
2016-12-29,53.22999954223633,51.959999084472656,53.20000076293945,52.279998779296875,406224.0,41.80805587768555
2016-12-30,52.09000015258789,51.25,51.86000061035156,51.7400016784668,214315.0,41.376220703125
2017-01-02,53.220001220703125,51.34000015258789,51.34000015258789,52.880001068115234,200552.0,42.287872314453125
2017-01-03,54.88999938964844,53.13999938964844,53.13999938964844,54.22999954223633,535104.0,43.367462158203125
2017-01-04,54.70000076293945,52.91999816894531,54.369998931884766,53.45000076293945,449377.0,42.74370193481445
2017-01-05,54.150001525878906,53.150001525878906,53.22999954223633,53.91999816894531,438944.0,43.11955642700195
2017-01-06,54.06999969482422,53.5099983215332,53.880001068115234,53.84000015258789,264342.0,43.055580139160156
