Date,High,Low,Open,Close,Volume,Adj Close
2021-08-23,114.0,111.4000015258789,111.4000015258789,113.5999984741211,2077,113.5999984741211
2021-08-24,114.80000305175781,114.0,114.0,114.5999984741211,3302,114.5999984741211
2021-08-25,115.80000305175781,114.80000305175781,115.80000305175781,115.0,3011,115.0
2021-08-26,115.80000305175781,114.5999984741211,115.4000015258789,115.0,3992,115.0
2021-08-27,115.80000305175781,114.5999984741211,115.0,115.5999984741211,1500,115.5999984741211
2021-08-30,117.0,115.5999984741211,116.4000015258789,115.5999984741211,6837,115.5999984741211
2021-08-31,116.4000015258789,114.5999984741211,116.0,115.0,3412,115.0
2021-09-01,116.0,114.5999984741211,114.80000305175781,115.19999694824219,4282,115.19999694824219
2021-09-02,117.19999694824219,115.0,115.0,117.0,2432,117.0
2021-09-03,117.5999984741211,115.19999694824219,117.0,115.19999694824219,2864,115.19999694824219
2021-09-06,118.0,115.5999984741211,115.80000305175781,117.5999984741211,3566,117.5999984741211
2021-09-07,118.4000015258789,116.0,118.0,116.0,1619,116.0
