Date,Open,Close,High,Low,Volume
2018-05-24,3853.29,3827.22,3859.1,3823.92,68345022.0
2018-05-25,3823.74,3816.5,3841.12,3804.14,70836386.0
2018-05-28,3816.26,3833.26,3846.55,3799.32,71521132.0
2018-05-29,3824.19,3804.01,3841.78,3800.67,81552662.0
2018-05-30,3755.18,3723.37,3767.89,3722.07,87913285.0
2018-05-31,3749.3,3802.38,3804.79,3742.53,92666894.0
2018-06-01,3789.67,3770.59,3802.54,3753.84,77821813.0
2018-06-04,3785.19,3807.58,3813.41,3776.62,76624341.0
2018-06-05,3811.29,3845.32,3845.56,3800.93,78687360.0
2018-06-06,3839.68,3837.35,3848.33,3830.9,73117237.0
2018-06-07,3846.94,3831.01,3859.85,3827.69,80256147.0
2018-06-08,3819.45,3779.62,3819.46,3759.27,83337335.0
2018-06-11,3770.21,3779.98,3792.55,3756.51,68709834.0
2018-06-12,3783.19,3825.95,3830.47,3765.26,73206244.0
2018-06-13,3814.62,3788.34,3817.45,3782.07,66377970.0
2018-06-14,3774.64,3773.37,3808.16,3759.25,68471322.0
2018-06-15,3763.04,3753.43,3780.34,3737.43,85488893.0
2018-06-19,3702.67,3621.12,3712.82,3583.02,160706542.0
2018-06-20,3602.55,3635.44,3649.34,3578.17,86718098.0
2018-06-21,3633.56,3592.97,3673.56,3589.49,93908552.0
2018-06-22,3567.89,3608.9,3609.08,3542.46,75117864.0
2018-06-25,3625.8,3560.48,3631.03,3559.03,79877078.0
2018-06-26,3521.59,3531.11,3541.78,3478.21,84985269.0
2018-06-27,3525.13,3459.26,3537.66,3441.78,81491817.0
2018-06-28,3434.94,3423.53,3477.06,3416.95,75918051.0
2018-06-29,3431.96,3510.98,3512.38,3425.22,77257031.0
2018-07-02,3504.46,3407.96,3506.9,3383.5,84351449.0
2018-07-03,3410.48,3409.28,3422.04,3319.29,95278693.0
2018-07-04,3398.78,3363.75,3418.33,3359.09,75157997.0
2018-07-05,3365.55,3342.44,3398.49,3330.71,81587981.0
2018-07-06,3347.06,3365.12,3396.25,3295.73,86097579.0
2018-07-09,3378.91,3459.18,3459.32,3378.91,76601545.0
2018-07-10,3464.91,3467.52,3474.14,3437.27,69548823.0
2018-07-11,3398.93,3407.53,3427.57,3375.14,72040950.0
2018-07-12,3403.33,3481.06,3499.1,3403.33,96353564.0
2018-07-13,3488.5,3492.69,3499.76,3474.91,72955897.0
2018-07-16,3488.97,3472.09,3506.24,3459.73,68281999.0
2018-07-17,3466.42,3449.38,3467.19,3420.97,61983076.0
2018-07-18,3456.61,3431.32,3479.26,3430.16,66530330.0
2018-07-19,3444.8,3428.34,3466.51,3417.96,68477716.0
2018-07-20,3426.46,3492.89,3505.93,3398.95,101984727.0
2018-07-23,3471.86,3525.75,3527.53,3464.65,119036627.0
2018-07-24,3530.66,3581.71,3596.51,3530.66,156912435.0
2018-07-25,3589.51,3577.75,3589.98,3566.31,96758501.0
2018-07-26,3583.32,3536.25,3593.92,3528.64,90349641.0
2018-07-27,3533.77,3521.23,3545.41,3512.7,70178104.0
2018-07-30,3520.85,3515.08,3550.9,3489.55,82116995.0
2018-07-31,3510.47,3517.66,3528.15,3493.15,67980817.0
2018-08-01,3530.03,3447.39,3543.61,3446.78,90348617.0
2018-08-02,3434.35,3370.96,3434.35,3322.1,101308727.0
2018-08-03,3366.66,3315.28,3381.34,3315.2,70796910.0
2018-08-06,3312.82,3273.27,3344.25,3257.69,77975083.0
2018-08-07,3284.98,3368.87,3368.96,3263.5,91783916.0
2018-08-08,3362.15,3314.51,3368.16,3311.77,79284865.0
2018-08-09,3303.48,3397.53,3408.39,3299.62,91957572.0
2018-08-10,3398.41,3405.02,3424.04,3380.57,68967299.0
2018-08-13,3369.98,3390.34,3396.19,3336.7,76191532.0
2018-08-14,3386.48,3372.91,3391.73,3356.61,60651446.0
2018-08-15,3371.96,3291.98,3372.14,3288.71,68174055.0
2018-08-16,3251.86,3276.73,3315.2,3231.56,76547366.0
2018-08-17,3305.9,3229.62,3311.57,3224.1,67395413.0
2018-08-20,3238.22,3267.25,3267.25,3209.01,70904228.0
2018-08-21,3271.84,3326.65,3331.71,3270.03,75205583.0
2018-08-22,3328.97,3307.95,3328.97,3299.39,50787057.0
2018-08-23,3308.46,3320.03,3336.11,3285.81,61112334.0
2018-08-24,3308.48,3325.33,3353.04,3291.87,63765897.0
2018-08-27,3339.39,3406.57,3406.57,3339.26,94270082.0
2018-08-28,3408.15,3400.17,3416.59,3388.81,75445363.0
2018-08-29,3393.05,3386.57,3398.71,3377.12,67020404.0
2018-08-30,3385.81,3351.09,3402.56,3349.47,68385290.0
2018-08-31,3333.38,3334.5,3356.58,3310.87,76205630.0
2018-09-03,3320.69,3321.82,3325.61,3291.78,66429855.0
2018-09-04,3324.19,3363.9,3370.96,3307.96,67088807.0
2018-09-05,3349.7,3298.14,3354.2,3298.14,64301888.0
2018-09-06,3286.66,3262.88,3311.5,3253.76,62300288.0
2018-09-07,3273.89,3277.64,3316.61,3253.73,63947408.0
2018-09-10,3271.38,3230.07,3277.88,3227.85,63817051.0
2018-09-11,3229.71,3224.21,3245.62,3209.11,58491305.0
2018-09-12,3216.99,3202.02,3225.6,3194.98,54627899.0
2018-09-13,3239.69,3236.57,3249.59,3191.4,67290327.0
2018-09-14,3242.83,3242.09,3254.1,3227.94,60130640.0
2018-09-17,3224.93,3204.92,3230.79,3200.51,52259547.0
2018-09-18,3193.64,3269.43,3270.11,3193.64,70425035.0
2018-09-19,3262.0,3312.48,3335.99,3258.31,89170666.0
2018-09-20,3314.88,3310.13,3332.31,3303.07,64561057.0
2018-09-21,3320.7,3410.49,3410.49,3307.77,108416005.0
2018-09-25,3375.97,3379.8,3394.38,3367.03,69054693.0
2018-09-26,3388.56,3417.24,3448.26,3383.24,93173343.0
2018-09-27,3415.95,3403.59,3423.71,3394.73,69765241.0
2018-09-28,3409.96,3438.86,3444.99,3404.7,84377756.0
2018-10-08,3361.56,3290.9,3364.46,3285.25,97888989.0
2018-10-09,3290.17,3288.69,3309.8,3276.13,66723274.0
2018-10-10,3295.43,3281.6,3315.73,3256.58,64492828.0
2018-10-11,3179.54,3124.11,3209.52,3099.04,120941342.0
2018-10-12,3123.37,3170.73,3184.12,3094.97,98611151.0
2018-10-15,3173.85,3126.45,3183.13,3120.23,69605023.0
2018-10-16,3128.58,3100.97,3166.09,3089.37,68887721.0
2018-10-17,3140.68,3118.25,3149.13,3062.55,76837138.0
2018-10-18,3097.79,3044.39,3097.79,3043.38,73771968.0
2018-10-19,3017.75,3134.95,3137.75,3009.5,98839688.0
2018-10-22,3159.56,3270.27,3297.38,3159.56,145862045.0
2018-10-23,3273.13,3183.43,3276.02,3163.57,121013241.0
2018-10-24,3169.46,3188.2,3245.4,3164.29,110909744.0
2018-10-25,3107.84,3194.31,3197.32,3099.89,106951817.0
2018-10-26,3204.28,3173.64,3218.1,3151.92,101299354.0
2018-10-29,3157.49,3076.89,3158.81,3062.58,91839789.0
2018-10-30,3061.93,3110.26,3146.63,3050.77,116070101.0
2018-10-31,3116.66,3153.82,3168.92,3106.03,111207455.0
2018-11-01,3185.2,3177.03,3217.8,3173.1,132653379.0
2018-11-02,3258.61,3290.25,3290.25,3222.44,153466104.0
2018-11-05,3269.47,3262.84,3279.88,3230.36,109706683.0
2018-11-06,3254.98,3243.15,3254.98,3213.9,83869138.0
2018-11-07,3243.88,3221.91,3270.5,3218.42,91615528.0
2018-11-08,3251.73,3212.77,3253.57,3207.71,76414540.0
2018-11-09,3193.3,3167.44,3193.3,3166.31,84282762.0
2018-11-12,3160.25,3205.14,3206.51,3152.44,88062391.0
2018-11-13,3164.92,3237.38,3254.77,3161.1,126493464.0
2018-11-14,3233.64,3204.94,3239.24,3200.23,113808659.0
2018-11-15,3201.28,3242.37,3242.38,3198.78,98558810.0
2018-11-16,3242.88,3257.67,3282.39,3223.72,126876835.0
2018-11-19,3258.79,3294.6,3294.6,3251.07,115956595.0
2018-11-20,3268.08,3218.41,3278.78,3213.68,109361154.0
2018-11-21,3187.1,3226.49,3230.26,3185.24,84119726.0
2018-11-22,3232.97,3214.43,3235.45,3199.7,65098291.0
2018-11-23,3208.59,3143.48,3212.2,3139.39,84638255.0
2018-11-26,3148.67,3141.24,3169.44,3131.64,59379140.0
2018-11-27,3152.77,3137.24,3162.01,3126.29,55407832.0
2018-11-28,3137.75,3178.93,3179.41,3126.62,74881955.0
2018-11-29,3198.83,3137.65,3204.86,3137.65,80498466.0
2018-11-30,3136.2,3172.69,3175.15,3132.42,70921044.0
2018-12-03,3260.69,3260.95,3273.64,3228.36,121487157.0
2018-12-04,3256.23,3267.71,3267.94,3243.7,79415039.0
2018-12-05,3224.26,3252.0,3266.9,3219.98,76153052.0
2018-12-06,3218.11,3181.67,3223.52,3179.89,76328771.0
2018-12-07,3187.49,3181.56,3193.82,3176.71,53361924.0
2018-12-10,3153.52,3144.76,3170.15,3134.38,63437273.0
2018-12-11,3148.23,3159.82,3161.96,3143.61,53223877.0
2018-12-12,3181.57,3170.61,3182.21,3160.28,53309914.0
2018-12-13,3178.89,3219.69,3234.08,3169.42,90442755.0
2018-12-14,3207.35,3165.91,3210.72,3165.91,84301250.0
2018-12-17,3158.28,3161.2,3167.51,3134.37,66497007.0
2018-12-18,3139.95,3128.43,3165.0,3114.47,63820319.0
2018-12-19,3133.74,3091.13,3137.01,3086.76,55522299.0
2018-12-20,3083.54,3067.42,3097.72,3044.29,69749463.0
2018-12-21,3055.33,3029.4,3057.4,3007.61,76758101.0
2018-12-24,3015.5,3038.2,3040.35,3007.33,57299615.0
2018-12-25,3006.88,3017.28,3030.14,2964.88,78689425.0
2018-12-26,3012.87,3002.03,3029.06,2996.48,55647032.0
2018-12-27,3042.95,2990.51,3047.23,2990.51,80541785.0
2018-12-28,2994.79,3010.65,3024.35,2984.82,71053779.0
2019-01-02,3017.07,2969.54,3018.78,2958.49,68663021.0
2019-01-03,2963.02,2964.84,3000.44,2953.25,70867103.0
2019-01-04,2940.19,3035.87,3036.81,2935.83,103318972.0
2019-01-07,3055.15,3054.3,3061.75,3035.91,101164359.0
2019-01-08,3049.87,3047.7,3055.51,3038.53,86170585.0
2019-01-09,3065.23,3078.48,3117.96,3062.85,107364350.0
2019-01-10,3077.48,3072.69,3092.54,3062.57,85271756.0
2019-01-11,3082.26,3094.78,3102.83,3071.03,71786424.0
2019-01-14,3092.5,3067.78,3097.41,3064.38,66121702.0
2019-01-15,3071.52,3127.99,3129.37,3064.67,88772962.0
2019-01-16,3126.13,3128.65,3135.01,3117.29,80214341.0
2019-01-17,3132.63,3111.42,3141.71,3110.06,80174871.0
2019-01-18,3124.5,3168.17,3171.69,3120.35,103963834.0
2019-01-21,3170.88,3185.64,3199.21,3170.88,93915022.0
2019-01-22,3181.95,3143.32,3181.95,3135.34,72990528.0
2019-01-23,3136.1,3141.05,3157.63,3131.87,59870478.0
2019-01-24,3146.6,3158.78,3165.63,3125.3,72934636.0
2019-01-25,3165.18,3184.47,3203.17,3164.41,83967729.0
2019-01-28,3203.12,3183.78,3228.87,3174.72,82622431.0
2019-01-29,3177.26,3193.97,3200.99,3148.23,77658334.0
2019-01-30,3181.66,3168.48,3202.9,3167.89,63746517.0
2019-01-31,3182.7,3201.63,3216.07,3178.01,86247839.0
2019-02-01,3225.73,3247.4,3247.5,3207.72,82019641.0
2019-02-11,3239.81,3306.47,3307.06,3239.81,98818434.0
2019-02-12,3306.35,3330.34,3335.36,3298.63,122232462.0
2019-02-13,3337.78,3397.03,3405.58,3329.14,163828332.0
2019-02-14,3392.85,3402.14,3415.4,3381.98,151127290.0
2019-02-15,3391.24,3338.7,3395.03,3335.87,143668603.0
2019-02-18,3366.42,3445.74,3445.74,3366.42,182886089.0
2019-02-19,3454.72,3439.61,3480.79,3419.07,179083785.0
2019-02-20,3449.93,3451.93,3463.77,3421.5,147390311.0
2019-02-21,3450.14,3442.71,3500.25,3431.63,180143287.0
2019-02-22,3439.38,3520.12,3520.12,3417.98,187237974.0
2019-02-25,3575.85,3729.48,3729.48,3574.69,342557122.0
2019-02-26,3734.71,3684.69,3762.11,3679.27,358038698.0
2019-02-27,3682.81,3678.39,3737.63,3638.33,286236007.0
2019-02-28,3675.26,3669.37,3695.46,3650.05,184810220.0
2019-03-01,3699.22,3749.71,3749.71,3668.77,204711004.0
2019-03-04,3783.04,3794.1,3886.58,3764.78,323490126.0
2019-03-05,3785.38,3816.01,3816.16,3770.79,230853166.0
2019-03-06,3822.86,3848.09,3855.16,3787.52,318077371.0
2019-03-07,3841.15,3808.85,3845.18,3778.8,329846548.0
2019-03-08,3721.4,3657.58,3774.54,3656.19,317990077.0
2019-03-11,3663.98,3729.95,3731.91,3650.81,230912865.0
2019-03-12,3758.32,3755.35,3804.72,3723.68,274926382.0
2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248.0
2019-03-14,3710.29,3698.49,3747.82,3673.85,190817237.0
2019-03-15,3713.94,3745.0,3782.24,3713.94,175174544.0
2019-03-18,3753.64,3851.75,3851.75,3733.68,216928060.0
2019-03-19,3856.59,3833.96,3868.33,3815.22,181727110.0
2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090.0
2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310.0
2019-03-22,3838.13,3833.8,3845.58,3786.59,171356993.0
2019-03-25,3776.44,3742.83,3807.18,3741.61,198586329.0
2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579.0
2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454.0
2019-03-28,3731.06,3728.4,3755.72,3710.08,133272129.0
2019-03-29,3739.77,3872.34,3876.38,3739.77,215639103.0
2019-04-01,3901.17,3973.93,3982.91,3901.17,271382704.0
2019-04-02,3986.34,3971.29,3988.1,3956.51,226000341.0
2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368.0
2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939.0
2019-04-08,4097.1,4057.23,4122.6,4017.49,267505576.0
2019-04-09,4063.81,4075.43,4084.24,4038.28,182956808.0
2019-04-10,4062.44,4085.85,4115.38,4035.47,194687613.0
2019-04-11,4083.46,3997.58,4097.12,3990.24,169049641.0
2019-04-12,3986.78,3988.62,4006.93,3961.46,135862118.0
2019-04-15,4056.49,3975.52,4085.39,3974.23,182645571.0
2019-04-16,3958.1,4085.79,4085.79,3943.49,202041966.0
2019-04-17,4080.72,4087.24,4106.62,4057.5,180367117.0
2019-04-18,4085.11,4072.08,4094.05,4056.24,146562123.0
2019-04-19,4076.3,4120.61,4120.64,4046.2,150794910.0
2019-04-22,4125.97,4025.61,4126.09,4015.47,189353745.0
2019-04-23,4021.63,4019.01,4061.09,4005.28,155611650.0
2019-04-24,4033.63,4030.09,4044.34,3967.81,145498695.0
2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071.0
2019-04-26,3921.89,3889.27,3943.83,3887.25,142008068.0
2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927.0
2019-04-30,3887.18,3913.21,3923.11,3885.15,116233376.0
2019-05-06,3775.08,3684.62,3791.61,3647.14,197472882.0
2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654.0
2019-05-08,3648.55,3667.46,3722.93,3642.5,112867355.0
2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394.0
2019-05-10,3643.06,3730.45,3732.92,3589.29,148003847.0
2019-05-13,3675.76,3668.73,3702.9,3658.0,103391860.0
2019-05-14,3630.44,3645.15,3683.26,3630.44,102313460.0
2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769.0
2019-05-16,3720.04,3743.96,3745.14,3707.9,116258274.0
2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245.0
2019-05-20,3635.74,3617.79,3644.5,3583.83,108963477.0
2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920.0
2019-05-22,3663.15,3649.38,3679.27,3634.75,98346128.0
2019-05-23,3629.53,3583.96,3631.47,3578.11,99897781.0
2019-05-24,3584.9,3593.91,3623.39,3580.79,80934048.0
2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871.0
2019-05-28,3633.02,3672.26,3683.23,3627.79,117886240.0
2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441.0
2019-05-30,3648.85,3641.18,3650.97,3612.62,94202561.0
2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267.0
2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180.0
2019-06-04,3632.56,3598.47,3636.13,3584.46,87097094.0
2019-06-05,3627.79,3597.1,3634.45,3593.95,88642020.0
2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403.0
2019-06-10,3578.01,3610.74,3623.73,3568.28,92375061.0
2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806.0
2019-06-12,3706.86,3691.1,3711.88,3683.94,119178853.0
2019-06-13,3689.58,3685.39,3697.59,3654.27,96331718.0
2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004.0
2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678.0
2019-06-18,3661.13,3667.62,3675.65,3638.78,70692266.0
2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715.0
2019-06-20,3718.94,3828.52,3845.79,3717.19,168872073.0
2019-06-21,3832.73,3833.94,3856.09,3817.31,153635155.0
2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621.0
2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912.0
2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283.0
2019-06-27,3807.54,3834.82,3854.08,3805.83,105316358.0
2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139.0
2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340.0
2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496.0
2019-07-03,3927.44,3893.53,3927.44,3878.84,111992603.0
2019-07-04,3895.2,3873.1,3906.89,3854.69,99342256.0
2019-07-05,3875.37,3893.2,3900.31,3857.93,74006527.0
2019-07-08,3875.75,3802.79,3875.75,3775.03,109539086.0
2019-07-09,3798.1,3793.13,3811.1,3774.76,74842732.0
2019-07-10,3807.95,3786.74,3810.4,3774.23,72833948.0
2019-07-11,3806.19,3785.22,3830.74,3774.41,75311965.0
2019-07-12,3783.07,3808.73,3820.24,3774.52,75465967.0
2019-07-15,3792.64,3824.19,3844.87,3745.85,101205222.0
2019-07-16,3819.25,3806.84,3828.33,3799.87,80730952.0
2019-07-17,3800.11,3804.64,3820.27,3787.9,95183885.0
2019-07-18,3793.19,3768.4,3793.39,3768.0,87496445.0
2019-07-19,3787.51,3807.96,3828.15,3787.51,88086149.0
2019-07-22,3813.5,3781.68,3816.54,3765.44,92101377.0
2019-07-23,3783.54,3789.91,3792.96,3768.76,71313346.0
2019-07-24,3803.59,3819.83,3840.06,3803.57,90940684.0
2019-07-25,3821.39,3851.07,3851.07,3812.95,93740417.0
2019-07-26,3835.23,3858.57,3863.59,3832.52,83259300.0
2019-07-29,3857.94,3854.27,3862.75,3842.43,84814370.0
2019-07-30,3861.57,3870.32,3890.73,3861.57,94123955.0
2019-07-31,3856.75,3835.36,3856.75,3830.09,82151155.0
2019-08-01,3819.32,3803.47,3831.26,3791.55,84114180.0
2019-08-02,3729.13,3747.44,3754.53,3720.06,108335897.0
2019-08-05,3724.41,3675.69,3739.5,3675.69,101325981.0
2019-08-06,3609.11,3636.33,3649.9,3575.86,129833871.0
2019-08-07,3654.63,3621.43,3659.08,3621.43,84238716.0
2019-08-08,3651.36,3669.29,3675.46,3646.94,88457707.0
2019-08-09,3686.75,3633.53,3689.18,3628.12,85295580.0
2019-08-12,3647.87,3699.1,3699.1,3643.32,82083056.0
2019-08-13,3675.59,3665.75,3686.43,3658.01,76500302.0
2019-08-14,3712.07,3682.4,3717.56,3680.61,91202590.0
2019-08-15,3618.01,3694.0,3694.3,3612.11,88598832.0
2019-08-16,3697.94,3710.54,3738.1,3687.08,88319169.0
2019-08-19,3736.03,3791.09,3791.09,3720.69,139327013.0
2019-08-20,3786.03,3787.73,3799.9,3778.73,108602088.0
2019-08-21,3778.31,3781.76,3792.6,3775.45,82299880.0
2019-08-22,3793.86,3793.51,3797.33,3771.2,85807792.0
2019-08-23,3796.88,3820.86,3829.36,3788.03,87954583.0
2019-08-26,3756.36,3765.91,3778.87,3753.16,93859269.0
2019-08-27,3791.46,3816.95,3848.24,3790.87,124731478.0
2019-08-28,3818.81,3802.58,3822.59,3790.14,88750812.0
2019-08-29,3805.49,3790.19,3808.6,3774.4,84083387.0
2019-08-30,3816.68,3799.59,3828.97,3778.92,96695150.0
2019-09-02,3803.69,3848.32,3855.78,3799.82,110289349.0
2019-09-03,3852.58,3853.61,3856.68,3833.76,97714631.0
2019-09-04,3848.65,3886.0,3886.0,3846.42,126628615.0
2019-09-05,3909.21,3925.32,3970.0,3909.21,181656231.0
2019-09-06,3946.69,3948.51,3948.54,3922.34,121882376.0
2019-09-09,3980.96,3972.95,3985.24,3954.88,146809754.0
2019-09-10,3976.87,3959.26,3976.92,3938.74,130889386.0
2019-09-11,3969.68,3930.1,3971.22,3922.95,131594875.0
2019-09-12,3944.69,3972.38,3975.93,3933.44,110241273.0
2019-09-16,3981.36,3957.72,3982.2,3943.37,110259805.0
2019-09-17,3947.16,3891.22,3947.16,3879.49,113694317.0
2019-09-18,3902.99,3910.08,3923.15,3902.51,82056152.0
2019-09-19,3923.96,3924.38,3924.38,3897.07,85984238.0
2019-09-20,3933.46,3935.65,3942.22,3921.41,103455955.0
2019-09-23,3925.19,3890.66,3925.19,3868.21,94036225.0
2019-09-24,3895.87,3901.08,3927.01,3886.14,87783230.0
2019-09-25,3887.55,3870.98,3889.84,3867.23,89520835.0
2019-09-26,3884.7,3841.14,3890.75,3840.25,102698301.0
2019-09-27,3843.46,3852.65,3859.5,3832.25,74003947.0
2019-09-30,3842.07,3814.53,3857.23,3813.55,65931313.0
2019-10-08,3818.59,3837.68,3861.64,3818.59,76657860.0
2019-10-09,3822.61,3843.24,3845.34,3805.07,75854512.0
2019-10-10,3838.49,3874.64,3877.14,3829.43,79222694.0
2019-10-11,3885.52,3911.73,3922.37,3868.84,93412577.0
2019-10-14,3944.86,3953.24,3983.81,3934.73,122393611.0
2019-10-15,3953.16,3936.25,3953.16,3928.15,85273949.0
2019-10-16,3939.28,3922.69,3964.05,3919.02,83229707.0
2019-10-17,3929.39,3925.22,3935.81,3913.92,64863745.0
2019-10-18,3935.42,3869.38,3940.54,3864.97,82321140.0
2019-10-21,3865.34,3880.84,3884.74,3856.04,74182918.0
2019-10-22,3896.31,3895.88,3897.44,3870.55,68918566.0
2019-10-23,3892.68,3871.08,3901.42,3862.2,70198625.0
2019-10-24,3877.92,3870.67,3890.2,3852.58,71334575.0
2019-10-25,3871.77,3896.79,3899.72,3849.03,77453620.0
2019-10-28,3904.98,3926.58,3927.8,3897.82,97406020.0
2019-10-29,3929.71,3910.23,3932.37,3910.23,82257075.0
2019-10-30,3904.72,3891.23,3908.1,3883.45,77872923.0
2019-10-31,3906.86,3886.75,3907.15,3878.88,86714539.0
2019-11-01,3883.81,3952.39,3956.08,3876.42,100689612.0
2019-11-04,3964.01,3978.12,3985.36,3964.01,104193855.0
2019-11-05,3982.12,4002.81,4030.64,3970.87,112911880.0
2019-11-06,4006.33,3984.88,4007.5,3973.78,97312952.0
2019-11-07,3984.55,3991.88,4005.38,3975.55,87254898.0
2019-11-08,4017.67,3973.01,4022.04,3971.57,97106948.0
2019-11-11,3948.62,3902.98,3948.62,3897.55,94155621.0
2019-11-12,3905.96,3903.69,3914.88,3877.74,76543069.0
2019-11-13,3905.28,3899.98,3908.42,3882.43,76749078.0
2019-11-14,3905.93,3905.86,3916.95,3895.14,87008446.0
2019-11-15,3908.49,3877.09,3915.1,3877.09,83730917.0
2019-11-18,3874.44,3907.93,3913.1,3868.32,76645993.0
2019-11-19,3904.1,3947.04,3947.04,3902.38,82161025.0
2019-11-20,3940.13,3907.86,3943.23,3901.99,76815333.0
2019-11-21,3894.54,3889.6,3901.83,3875.97,69130538.0
2019-11-22,3894.17,3849.99,3918.84,3833.5,91042639.0
2019-11-25,3850.97,3878.21,3878.25,3839.42,106066289.0
2019-11-26,3893.43,3891.65,3899.11,3869.59,111513537.0
2019-11-27,3883.43,3875.62,3889.98,3862.7,76437305.0
2019-11-28,3877.9,3862.3,3887.69,3852.01,65230119.0
2019-11-29,3857.19,3828.67,3861.66,3804.83,74144331.0
2019-12-02,3835.51,3836.06,3854.75,3829.31,77412173.0
2019-12-03,3829.21,3851.09,3851.12,3811.63,73611240.0
2019-12-04,3841.66,3849.82,3852.99,3831.07,79683385.0
2019-12-05,3863.61,3879.36,3883.4,3859.82,89051193.0
2019-12-06,3885.06,3902.39,3902.39,3878.7,78648887.0
2019-12-09,3909.53,3895.45,3911.97,3885.25,95353806.0
2019-12-10,3886.44,3900.38,3900.96,3882.09,86262928.0
2019-12-11,3907.16,3902.75,3909.39,3890.34,99765480.0
2019-12-12,3908.45,3891.02,3908.45,3886.12,84708330.0
2019-12-13,3928.0,3968.22,3969.46,3925.28,148571349.0
2019-12-16,3970.71,3987.55,3987.59,3953.51,148486670.0
2019-12-17,3987.74,4041.8,4067.14,3984.52,201162937.0
2019-12-18,4039.72,4032.78,4057.64,4025.34,151351764.0
2019-12-19,4034.62,4027.15,4038.54,4014.9,117900558.0
2019-12-20,4032.15,4017.25,4046.73,4014.93,121267662.0
2019-12-23,4014.69,3967.1,4032.17,3964.38,122816246.0
2019-12-24,3971.56,3992.96,3994.51,3963.67,95989045.0
2019-12-25,3988.66,3990.87,4000.56,3976.36,94938890.0
2019-12-26,3993.67,4025.99,4025.99,3993.54,108860640.0
2019-12-27,4029.25,4022.03,4066.8,4019.72,150926411.0
2019-12-30,4015.52,4081.63,4083.69,4001.5,155971488.0
2019-12-31,4077.75,4096.58,4098.14,4069.01,123264258.0
2020-01-02,4121.35,4152.24,4172.66,4121.35,182116772.0
2020-01-03,4161.22,4144.96,4164.3,4131.86,142826244.0
2020-01-06,4120.52,4129.3,4170.64,4102.38,175309953.0
2020-01-07,4137.4,4160.23,4161.25,4135.1,139489031.0
2020-01-08,4139.63,4112.32,4149.81,4101.98,167585850.0
2020-01-09,4145.53,4164.37,4165.66,4143.59,136886324.0
2020-01-10,4177.58,4163.19,4180.98,4148.48,113031719.0
2020-01-13,4166.93,4203.99,4203.99,4148.6,119691982.0
2020-01-14,4215.16,4189.89,4223.51,4188.08,129320783.0
2020-01-15,4186.88,4166.73,4193.87,4150.88,104633136.0
2020-01-16,4174.82,4149.04,4175.29,4142.18,100267642.0
2020-01-17,4162.19,4154.85,4177.03,4141.65,98725682.0
2020-01-20,4170.74,4185.83,4185.96,4149.49,122409147.0
2020-01-21,4165.02,4114.31,4165.02,4113.33,130527507.0
2020-01-22,4093.8,4131.93,4141.18,4046.49,126758763.0
2020-01-23,4093.32,4003.9,4103.52,3972.39,160357603.0
2020-02-03,3639.91,3688.36,3732.16,3639.91,157559647.0
2020-02-04,3652.0,3785.64,3786.86,3652.0,213933328.0
2020-02-05,3801.1,3828.53,3866.01,3781.61,174925524.0
2020-02-06,3841.75,3899.78,3914.92,3806.96,176462235.0
2020-02-07,3879.55,3899.87,3899.88,3849.71,151731759.0
2020-02-10,3872.37,3916.01,3920.17,3861.01,148406969.0
2020-02-11,3926.42,3952.46,3970.52,3915.71,143441674.0
2020-02-12,3945.67,3984.43,3984.43,3940.67,126710321.0
2020-02-13,3985.88,3959.92,3999.55,3950.14,145001843.0
2020-02-14,3954.23,3987.73,4001.56,3954.02,143239803.0
2020-02-17,3999.65,4077.42,4077.45,3999.65,182778969.0
2020-02-18,4069.83,4057.51,4076.39,4027.79,163236220.0
2020-02-19,4049.59,4051.31,4085.17,4042.85,169046441.0
